"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id","username"
"1850570109158654226","Sun Oct 27 16:07:50 +0000 2024","0","indihome lagi bermasalah kah?? dari siang tadi gada jaringan pake data telkomsel pun samsek gada jaringan‍ @Telkomsel @IndiHomeCare","1850570109158654226","","","in","","0","1","0","https://x.com/ilybudlmb/status/1850570109158654226","1250758936656883713","ilybudlmb"
"1850477541229838796","Sun Oct 27 16:06:18 +0000 2024","0","@sisenor_ID @sisenor_ID Sama-sama Kak Senor. Kita sambung interaksinya di DM yaa -Neira","1850569721340641298","","sisenor_ID","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850569721340641298","255409050","Telkomsel"
"1832025017649185083","Sun Oct 27 16:04:28 +0000 2024","0","@nayranghae @nayranghae Kak Nayra. Mohon maaf sekali ya. Sini infoin nomor Telkomsel tanggal kejadian dan nomor Telkomsel lain yang berkendala sama ke DM. Pasti Neira bantuin. Ditunggu. Terima kasih -Neira","1850569261431030011","","nayranghae","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850569261431030011","255409050","Telkomsel"
"1850085013687062925","Sun Oct 27 16:04:16 +0000 2024","0","@l_uwon Jangan nangis dong Kak. Explore apk MyTelkomsel-nya yuk untuk cek promo-promo paket yang menarik dan sesuai dengan kebutuhannya Kak. -Abdul","1850569210860380415","","l_uwon","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850569210860380415","255409050","Telkomsel"
"1850540560916115581","Sun Oct 27 16:03:55 +0000 2024","0","@js_special Pakai nomor Telkomsel aja terus yuk Kak biar ga emosi gara-gara kendala jaringan ya Kak -Kiano","1850569121714618620","","js_special","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850569121714618620","255409050","Telkomsel"
"1850567306084315206","Sun Oct 27 16:03:54 +0000 2024","0","@Telkomsel Saya ada nomor masih aktif sampai februari 2025 tapi setelah saya pasang tidak mau terbaca. Sudah gonta ganti hp tetap tidak bisa","1850569117625163823","","Telkomsel","in","malang,jawa timur,indonesia","0","1","0","https://x.com/RizqiEkaIP/status/1850569117625163823","367091427","RizqiEkaIP"
"1850567734280835307","Sun Oct 27 16:03:14 +0000 2024","0","@_ejOey @_ejOey Maksud Kak Ejoey pembelian paket Perpanjang Masa aktif Kak? Kalau iya saat ini masih bisa ya Kak. Namun pastikan juga jumlah masa aktif yang Kakak beli dengan sisa masa aktif saat ini tidak melebihi 365 hari ya. Sehingga disarankan Kakak aktivasi paket Perpanjang Masa","1850568953007091936","","_ejOey","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850568953007091936","255409050","Telkomsel"
"1850477541229838796","Sun Oct 27 16:02:23 +0000 2024","0","@Telkomsel Baik Kak Zyad terimakasih.","1850568735490490478","","Telkomsel","in","Gotham","0","1","0","https://x.com/sisenor_ID/status/1850568735490490478","918086482954354688","sisenor_ID"
"1832025017649185083","Sun Oct 27 16:02:08 +0000 2024","0","@Telkomsel Cakung-Sudirman min tolong dibantu lah supaya bisa ngescroll di kereta","1850568675360907503","","Telkomsel","in","","0","1","0","https://x.com/nayranghae/status/1850568675360907503","277010298","nayranghae"
"1850568582171906115","Sun Oct 27 16:01:46 +0000 2024","0","Result Hongkong 27 OKTOBER 2024 RESULT ▶ 95- 0701 SAHH!!️ Shio : NAGA Unsur: LOGAM #DIVA168 SITUS TERPERCAYA Min Depo Rp10.000 / Min WithDraw Rp50.000 via PULSA TELKOMSEL &amp; XL (-20%) https://t.co/U2bk01jnY9","1850568582171906115","https://pbs.twimg.com/media/Ga6KTmVbAAAEv6O.png","","in","","0","0","0","https://x.com/Diva168Top/status/1850568582171906115","1821198764583088128","Diva168Top"
"1850564724687343971","Sun Oct 27 15:46:26 +0000 2024","0","Baru kali ini aku bersyukur karena gak keverif dan gak menang GA ","1850564724687343971","","","in","DNSS. DNFF. DNFWOC.","0","0","0","https://x.com/AudreyTelkomsel/status/1850564724687343971","3285237451","AudreyTelkomsel"
"1850148643497759142","Sun Oct 27 15:46:08 +0000 2024","0","@jaunuellz @X_Prproj @jaunuellz Jangan gitu dong Kak Elviz:( Perihal kendala jaringan yang Kakak alami yuk infoin dulu nomor HP waktu tanggal kejadian lokasi (kec kel kab/kota) dan nomor Telkomsel lain berkendala sama jika ada melalui DM. Biar dibantu cek serta privasi data terjaga. Makasih :)","1850564647830933703","","jaunuellz","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850564647830933703","255409050","Telkomsel"
"1850561847726117235","Sun Oct 27 15:45:51 +0000 2024","0","@0904Tyas @0904Tyas Kak Tyas. Maafin ya dibikin nunggu. Neira sudah bantu percepatan DM-nya. Silakan cek berkala ya. Terima kasih -Neira","1850564576670285919","","0904Tyas","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850564576670285919","255409050","Telkomsel"
"1849665999710323148","Sun Oct 27 15:45:16 +0000 2024","0","@ghinayupr @HaloBCA @ghinayupr Meluncuuuuuuuuur Kak Ghina -Beeru","1850564431169949846","","ghinayupr","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850564431169949846","255409050","Telkomsel"
"1850541097782776237","Sun Oct 27 15:45:07 +0000 2024","0","@Telkomsel di jaksel ","1850564390350950793","","Telkomsel","in","legal | pfp : _sonagee","0","1","0","https://x.com/centilest/status/1850564390350950793","1501316577190285313","centilest"
"1850564389910491212","Sun Oct 27 15:45:07 +0000 2024","0","@IndiHomeCare halo min bagaimana cara mengganti password indihome di aplikasi my telkomsel? saya sudah coba tetapi malah di iper ke apk myindihome sedangkan myindihome langsung di oper ke mytelkomsel","1850564389910491212","","IndiHomeCare","in","","0","0","0","https://x.com/ltamrdtlna/status/1850564389910491212","1840082658296246273","ltamrdtlna"
"1850564319169442165","Sun Oct 27 15:44:50 +0000 2024","0","betmut kali sakit perut mo nangis","1850564319169442165","","","in","","0","0","0","https://x.com/mayolelola/status/1850564319169442165","1188803766985748480","mayolelola"
"1850564246050054370","Sun Oct 27 15:44:32 +0000 2024","0","@Telkomsel broo di MyTelkomsel ada fitur Jaga Pulsa udah ku aktifin. Masih aja itu pulsa kesedot. Gimana konsepnya sih","1850564246050054370","","Telkomsel","in","Indonesia","0","1","0","https://x.com/hotzchocoo/status/1850564246050054370","444631434","hotzchocoo"
"1850564100205748702","Sun Oct 27 15:43:57 +0000 2024","0","Ini wa ku yg bermasalah apa jaringan telkomsel gak bagus dari kemarin kirim vn sm foto loading nya lama bgt","1850564100205748702","","","in","","0","1","0","https://x.com/_luluMut_/status/1850564100205748702","1594574881944850432","_luluMut_"
"1850477541229838796","Sun Oct 27 15:43:12 +0000 2024","0","@sisenor_ID @sisenor_ID Sama-sama Kak. Silakan cek berkala juga yaa -Neira","1850563909163565123","","sisenor_ID","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850563909163565123","255409050","Telkomsel"
"1850118370898985255","Sun Oct 27 15:20:20 +0000 2024","0","@wizardlizs semangat kita","1850558153735471153","","wizardlizs","in","","0","1","0","https://x.com/trbalik/status/1850558153735471153","1530571851541336064","trbalik"
"1850547431601213664","Sun Oct 27 15:20:16 +0000 2024","1","@NRazchal @NRazchal Baik Kak Razchal. Kakak dapat DM Neira kapanpun yaa. Neira tunggu DM-nya -Neira","1850558139499966741","","NRazchal","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850558139499966741","255409050","Telkomsel"
"1850225322115117096","Sun Oct 27 15:19:58 +0000 2024","0","@mokuyuss iyaa lagi ","1850558061246865521","","mokuyuss","in","","0","0","0","https://x.com/trbalik/status/1850558061246865521","1530571851541336064","trbalik"
"1850557998814609893","Sun Oct 27 15:19:43 +0000 2024","0","astagaa kenapa malam ini rasa pengen jadi pacar mingyu bertambah jadi 1000000x lipat","1850557998814609893","","","in","","0","0","0","https://x.com/trbalik/status/1850557998814609893","1530571851541336064","trbalik"
"1850551756788498553","Sun Oct 27 15:19:37 +0000 2024","0","@ithemoonshine telkomsel loh 130gb 30 hari 100k","1850557972960923812","","ithemoonshine","in","Internet","0","2","0","https://x.com/valkenbach/status/1850557972960923812","1032592410302267392","valkenbach"
"1850540546005340500","Sun Oct 27 15:18:01 +0000 2024","0","@Telkomsel Isi pulsa sekarang gabisa nominal 69k ya min?","1850557573759701345","","Telkomsel","in","public diary","0","1","0","https://x.com/neoiszy/status/1850557573759701345","1436895467762110470","neoiszy"
"1850556117430186196","Sun Oct 27 15:18:00 +0000 2024","0","@aeglioo @aeglioo Mohon maaf jadi ganggu aktivitasnya Kak Astennu. Neira bantu cek boleh infoin nomor Telkomsel lokasi tanggal kejadian dan nomor telkomsel lain yang berkendala sama ke DM yaa. Neira tunggu. Terima kasih -Neira","1850557568470630436","","aeglioo","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850557568470630436","255409050","Telkomsel"
"1850557556227199037","Sun Oct 27 15:17:57 +0000 2024","0","hey telkomsel kenapa lelet bgt udah cukup wifi aja ","1850557556227199037","","","in","0 tweets","0","1","0","https://x.com/cydyie/status/1850557556227199037","1693581943655522304","cydyie"
"1850557160968925400","Sun Oct 27 15:16:23 +0000 2024","1","Telkomsel sinyalnya letoy bgt dari tadi ","1850557160968925400","","","in","H - AA","0","1","0","https://x.com/mastroberi/status/1850557160968925400","1771248247841140736","mastroberi"
"1850551756788498553","Sun Oct 27 15:15:47 +0000 2024","0","@choaciao Nangis banget kukira ini murah soalnya sebelumnya pake telkomsel","1850557008006853017","","choaciao","in","","0","1","0","https://x.com/ithemoonshine/status/1850557008006853017","1247920378267099138","ithemoonshine"
"1850477541229838796","Sun Oct 27 15:15:22 +0000 2024","0","@rexvnm49533 @rexvnm49533 Maaf ya koneksinya kurang stabil Kak Ref. Yuk infoin nomor Telkomsel tanggal kejadian dan nomor Telkomsel lain yang berkendala sama ke DM yaa supaya dibantu perbaiki. Neira tunggu. Makasih -Neira","1850556905279955154","","rexvnm49533","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850556905279955154","255409050","Telkomsel"
"1849961558958538869","Sun Oct 27 15:15:13 +0000 2024","0","@coktage skrg","1850556866608451985","","coktage","in","","0","0","0","https://x.com/mayolelola/status/1850556866608451985","1188803766985748480","mayolelola"
"1850543250853314914","Sun Oct 27 15:14:41 +0000 2024","0","@thismjg @thismjg Kuy kirimin nomor HP dan capture kendalanya ke DM untuk dilakukan penanganan ya. Ditunggu di DM datanya. Thx. -Beeru","1850556733820915727","","thismjg","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850556733820915727","255409050","Telkomsel"
"1850556448885084342","Sun Oct 27 15:13:33 +0000 2024","0","Lagi mikir pulsa terbuat dari apa ? Kok bisa habis ? Kenapa nggak bikin banyak ? #telkomsel","1850556448885084342","","","in","Makassar, Indonesia","0","0","0","https://x.com/aul1211/status/1850556448885084342","1829141709101715456","aul1211"
"1850477541229838796","Sun Oct 27 15:11:28 +0000 2024","0","@Telkomsel min kenapa di jogja telkomsel ngelag banget","1850555924836225515","","Telkomsel","in","","0","1","0","https://x.com/rexvnm49533/status/1850555924836225515","1674032237409603584","rexvnm49533"
"1850138894978715873","Sun Oct 27 15:09:45 +0000 2024","0","@yukssemangat @undipmfs khuvi nya masih ga kak","1850555493351379330","","yukssemangat","in","21","0","1","0","https://x.com/vecnashit/status/1850555493351379330","1380220783453118464","vecnashit"
"1850546751880810749","Sun Oct 27 14:35:01 +0000 2024","0","BTW INI TELKOMSEL KENAPA SIH UDAH 1 JAM LEBIH NO SERVICE","1850546751880810749","","","in","614✴︎","0","1","0","https://x.com/baegdough/status/1850546751880810749","814369620777832449","baegdough"
"1850546136341434736","Sun Oct 27 14:34:39 +0000 2024","0","@yaelahwid__ @yaelahwid__ Tidak Kak Widi dibantu pengecekan lebih lanjut. Infokan nomor HP ke DM ya Terima kasih. -Zayn","1850546658473615486","","yaelahwid__","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850546658473615486","255409050","Telkomsel"
"1850085013687062925","Sun Oct 27 14:34:23 +0000 2024","0","@Jasmine57651616 Selalu ada penawaran spesial lohh Kak di aplikasi MyTelkomsel buat Kakak. Yukkk cuss langsung cek aplikasi MyTelkomsel-nya Kak -Garra","1850546593063125083","","Jasmine57651616","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850546593063125083","255409050","Telkomsel"
"1850546435214950860","Sun Oct 27 14:33:46 +0000 2024","0","Di tempat tinggalku @telkomsel 2 dari minggu kmaren sinyalnya busuk!","1850546435214950860","","","in","Kabupaten Bandung, Jawa Barat","0","1","0","https://x.com/dontsatan_/status/1850546435214950860","1520412102166745090","dontsatan_"
"1850537647179206974","Sun Oct 27 14:32:43 +0000 2024","0","@andy_aem @andy_aem Ditunggu balasannya dari temen Beeru di DM ya Kak -Beeru","1850546172576027018","","andy_aem","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850546172576027018","255409050","Telkomsel"
"1850085013687062925","Sun Oct 27 14:31:45 +0000 2024","0","@convomf Yes @Telkomsel cm kasih paket 30gb.. hampir 100K padahal tiap bulan sisa.. harusnya diprotes sama @YLKI_ID","1850545930124345633","","convomf","in","Indonesia","0","0","0","https://x.com/tigiRED/status/1850545930124345633","78565553","tigiRED"
"1850545460790100366","Sun Oct 27 14:31:22 +0000 2024","0","@donatbersayap @donatbersayap Ayook Kak Flvy :) -Frey","1850545832258609443","","donatbersayap","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850545832258609443","255409050","Telkomsel"
"1850499702267031649","Sun Oct 27 14:31:20 +0000 2024","0","@cylentre Kenapa nih Kak @cylentre ? cerita sini yukk -Garra","1850545821831581951","","cylentre","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850545821831581951","255409050","Telkomsel"
"1850545535331246424","Sun Oct 27 14:30:11 +0000 2024","0","need kuota telkomsel bulanan","1850545535331246424","","","in","","0","1","0","https://x.com/happnayyyi/status/1850545535331246424","1820758943955849216","happnayyyi"
"1850545460790100366","Sun Oct 27 14:29:53 +0000 2024","0","@Telkomsel min tolong cek dm","1850545460790100366","","Telkomsel","in","","0","1","0","https://x.com/donatbersayap/status/1850545460790100366","836176342890733572","donatbersayap"
"1850434128522711122","Sun Oct 27 14:27:44 +0000 2024","0","@Dennysiregar7 Akh lebay lo den. Darurat apaan. Kasus telkomsel tuh diurusin","1850544916000309541","","Dennysiregar7","in","","0","0","0","https://x.com/Fanrio_7/status/1850544916000309541","284790588","Fanrio_7"
"1850543250853314914","Sun Oct 27 14:25:13 +0000 2024","0","@thismjg @thismjg Hi Kak. Mohon maaf sebelumya silakan dicoba restart perangkat HP dicoba login lagi. Jika masih terkendala infokan nomor HP ke DM. -Zayn","1850544284816343413","","thismjg","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850544284816343413","255409050","Telkomsel"
"1850544019736322316","Sun Oct 27 14:24:10 +0000 2024","0","Kuota Telkomsel harian #zonauang","1850544019736322316","","","in","","0","5","0","https://x.com/aiiiasaa/status/1850544019736322316","1222515533397946368","aiiiasaa"
"1850505786423943406","Sun Oct 27 14:23:01 +0000 2024","0","@asknoansw @asknoansw DM dari Kak Rika saat ini udah masuk antrian. Ditunggu ya balesan rekan Zyad selanjutnya di DM. Makasih :) -Zyad","1850543728810975328","","asknoansw","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850543728810975328","255409050","Telkomsel"
"1850533374701502725","Sun Oct 27 14:22:33 +0000 2024","0","@novazakiyaa @novazakiyaa DM-nya akan segera direspon sama temen Beeru di DM. Mohon ditunggu ya. -Beeru","1850543613178171539","","novazakiyaa","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850543613178171539","255409050","Telkomsel"
"1850541464570434010","Sun Oct 27 14:22:08 +0000 2024","0","@brepikir Duh maapin ya Kak Sini coba Pange bantu cek. Btw cek pesan Pange di DM ya Kak :) -Pange","1850543509406982501","","brepikir","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850543509406982501","255409050","Telkomsel"
"1850504414013817141","Sun Oct 27 14:21:13 +0000 2024","0","@xhouma @xhouma Okaay Kak Yeji. Mohon ditunggu interaksi selanjutnya bersama rekan Zayn di DM ya :) -Zayn","1850543277029925229","","xhouma","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850543277029925229","255409050","Telkomsel"
"1850512191407194513","Sun Oct 27 12:55:38 +0000 2024","0","@dekdika_ Sinyal di lokasi mana nih kak @dekdika_ ? -Garra","1850521741526995178","","dekdika_","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850521741526995178","255409050","Telkomsel"
"1850511646579737023","Sun Oct 27 12:54:58 +0000 2024","0","@ningmylove77 Kak @ningmylove77 sekarang gimana nih buat sinyalnya kak ? -Garra","1850521570944643116","","ningmylove77","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850521570944643116","255409050","Telkomsel"
"1850521445329461390","Sun Oct 27 12:54:28 +0000 2024","0","@HaloBCA selamat malam saya isi pulsa Telkomsel via M-Banking pada tgl 26/10. Saldo sudah kepotong tapi pulsa @Telkomsel belum masuk sampai saat ini. Info dari @Telkomsel suruh kroscek ke pihak bank. Mohon dibantu.","1850521445329461390","","HaloBCA","in","Negeri para Jancukers.","1","10","0","https://x.com/FeryTheGreen/status/1850521445329461390","339009801","FeryTheGreen"
"1850511427674460564","Sun Oct 27 12:54:19 +0000 2024","0","@jicha__ Duuuh udah sejak kapan aksesnya gitu Kak Icha ? -Garra","1850521408432169013","","jicha__","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850521408432169013","255409050","Telkomsel"
"1850405310030348539","Sun Oct 27 12:53:58 +0000 2024","0","@Telkomsel Apapun alasannya sudah terjadi pelanggaran undang undang!","1850521321970839818","","Telkomsel","in","","0","0","0","https://x.com/CrystRusmana/status/1850521321970839818","1438480111519641608","CrystRusmana"
"1850518830352842840","Sun Oct 27 12:53:41 +0000 2024","0","@JoyxTaro @JoyxTaro Ardhan cek belum ada DM dari Kakak nih. Yuk infoin data yg sebelumnya diminta ya biar bisa dibantu cek lebih lanjut. Tks -Ardhan","1850521248323055907","","JoyxTaro","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850521248323055907","255409050","Telkomsel"
"1850510939076035067","Sun Oct 27 12:53:37 +0000 2024","0","@keibluee Sinyal di lokasi mana nih Kak Skaii ? -Garra","1850521232841879747","","keibluee","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850521232841879747","255409050","Telkomsel"
"1850515213193462046","Sun Oct 27 12:53:09 +0000 2024","0","@exoneoriize @exoneoriize Sipp meluncur DM Kak Alya segera dibalas berkenan menunggu. -Chika","1850521115451687269","","exoneoriize","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850521115451687269","255409050","Telkomsel"
"1850520672671596787","Sun Oct 27 12:51:24 +0000 2024","0","tower telkomsel tempat nongkrong Gara setiap CR.","1850520672671596787","","","in","️️️️ ️️ ❛ 𝕲: veroveraars、𝒽.","0","0","1","https://x.com/veleise/status/1850520672671596787","2524229136","veleise"
"1850405310030348539","Sun Oct 27 12:51:22 +0000 2024","0","@CrystRusmana @CrystRusmana Maaf banget Kak Rusmana. Ardhan cek udah ada interaksi di DM nih. Yuk lanjutin di DM ya buat hasil pelaporannya. Tks -Ardhan","1850520667776782382","","CrystRusmana","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850520667776782382","255409050","Telkomsel"
"1850504864498855996","Sun Oct 27 12:51:01 +0000 2024","0","@yasmind4ily @yasmind4ily Maaf ya Kak Yasmin Kendala internetnya akan kami bantu pengecekan lebih lanjut. Sebelumnya boleh konfirmasi dulu nomor Telkomselnya ke DM yuk. Sertakan juga lokasi lengkap Jakartanya dimana dan nomor Telkomsel lain yang berkendala sama jika ada. Kami tunggu ","1850520580044583266","","yasmind4ily","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850520580044583266","255409050","Telkomsel"
"1850501711841927503","Sun Oct 27 12:50:37 +0000 2024","0","@reneberen @IndiHomeCare Maaf ya Kak. Pastikan kabel patch cord (kabel warna hitam atau kuning dengan ujung warna biru) terpasang dengan benar ya. Infoin nomor internet atas nama dan alamat ke DM agar dicek yaa makasih -Sabil","1850520478739476581","","reneberen","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850520478739476581","255409050","Telkomsel"
"1850520437299806556","Sun Oct 27 12:50:27 +0000 2024","0","Provider mindset tuh apasih maksudnya telkomsel apa indosat gitu kah","1850520437299806556","","","in","","0","0","0","https://x.com/gomsemariya/status/1850520437299806556","112998245","gomsemariya"
"1850510769164832921","Sun Oct 27 12:15:03 +0000 2024","0","@0904Tyas @0904Tyas Siap Kak Tyas ditunggu ya balasan di DM nya. Tks -Ardhan","1850511526731686370","","0904Tyas","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850511526731686370","255409050","Telkomsel"
"1850510159723839881","Sun Oct 27 12:14:47 +0000 2024","0","@fitrywulantaric @fitrywulantaric Halo maaf ga nyaman Kak Fitry. Infokan nomor HP Telkomsel dan lolkasi ke DM guna dibantu jaringannya. Makasih -Chika","1850511461350826340","","fitrywulantaric","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850511461350826340","255409050","Telkomsel"
"1850511427674460564","Sun Oct 27 12:14:39 +0000 2024","1","telkomsel internetnya jelek betul sekarang. buka apa² loading mulu ","1850511427674460564","","","in","","0","2","0","https://x.com/jicha__/status/1850511427674460564","1595367328237383680","jicha__"
"1850505843399430263","Sun Oct 27 12:13:56 +0000 2024","0","@Heaven__Clouds gapapa itungannya fotbar","1850511244983448063","","Heaven__Clouds","in","09 pls jangan panggil kak","0","0","0","https://x.com/JiwoongIndihome/status/1850511244983448063","1388347834743672839","JiwoongIndihome"
"1850509886897225764","Sun Oct 27 12:12:45 +0000 2024","0","@Telkomsel Udh dicoba semua caranya sampe clear data masih aja lemot","1850510948919865650","","Telkomsel","in","","0","1","0","https://x.com/jangansukagituY/status/1850510948919865650","4325535854","jangansukagituY"
"1850510939076035067","Sun Oct 27 12:12:43 +0000 2024","0","ini signal telkomsel kenapa bermasalah mulu yaa","1850510939076035067","","","in","","0","2","0","https://x.com/keibluee/status/1850510939076035067","1539598972037505025","keibluee"
"1850505786423943406","Sun Oct 27 12:12:15 +0000 2024","0","@Telkomsel apaan sama aja anjir mahal","1850510821950210394","","Telkomsel","in","amsal 16:3","0","0","0","https://x.com/asknoansw/status/1850510821950210394","1454975767994003460","asknoansw"
"1850510688957207001","Sun Oct 27 12:11:43 +0000 2024","0","Ayo kuota tsel telkomsel murah proses fast r #zonauang","1850510688957207001","","","in","fast respond :","0","0","0","https://x.com/gemuira/status/1850510688957207001","2504104237","gemuira"
"1850510591313805601","Sun Oct 27 12:11:20 +0000 2024","0","Open tukar pulsa ke saldo uang RATE cv convert Indosat tri 3 isat xl : 0 85 - 0 86 Tsel telkomsel : 0 80 - 0 82 Chat kesiniv @DHEANDELION Testi udah 10000+ #zonauang️","1850510591313805601","","","in","@DHEANDELION","0","0","0","https://x.com/tickvet/status/1850510591313805601","1381944503108390912","tickvet"
"1850509886897225764","Sun Oct 27 12:10:49 +0000 2024","0","@jangansukagituY @jangansukagituY Hai Kak. Maaf ya. Terkait keluhan aplikasi Instagram saja yang terasa lambat jika sudah coba clear cache/re-install aplikasinya tapi masih lambat juga Kakak bisa konfirmasi nomor Telkomsel ke DM untuk di cek lebih lanjut ya. Nanti infoin juga waktu kejadian","1850510463324549192","","jangansukagituY","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1850510463324549192","255409050","Telkomsel"
"1850500097890783697","Sun Oct 27 12:09:55 +0000 2024","0","@galyippee Sinyal buat di lokasi mana nih kak ? -Garra","1850510236739940588","","galyippee","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850510236739940588","255409050","Telkomsel"
"1850510159723839881","Sun Oct 27 12:09:37 +0000 2024","0","PROVIDER JELEK ANCUR TIAP HARI NGEREOG AKU!!! @Telkomsel","1850510159723839881","","","in","","0","1","0","https://x.com/fitrywulantaric/status/1850510159723839881","1589537889192652801","fitrywulantaric"
"1850499202826330360","Sun Oct 27 12:09:10 +0000 2024","0","@acarnanas Kak @acarnanas sekarang gimana nih buat sinyalnya kak ? -Garra","1850510047895503161","","acarnanas","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850510047895503161","255409050","Telkomsel"
"1850510016576618840","Sun Oct 27 12:09:03 +0000 2024","0","@Telkomsel Rusak Parah Ditimpa Tower Telkomsel Camat Kuwus Minta Bangun Baru https://t.co/MCT2w4a2ml","1850510016576618840","","Telkomsel","in","Ruteng","0","0","0","https://x.com/TerryJanu87/status/1850510016576618840","2962959750","TerryJanu87"
"1850509966429598109","Sun Oct 27 12:08:51 +0000 2024","0","Pulsa gue dah kepotong tp subsnya ga masuk. Telkomsel ni emang ada ada aja kelakuannya anjir-_-","1850509966429598109","","","in","","0","1","0","https://x.com/bemyeps/status/1850509966429598109","318866102","bemyeps"
"1850509886897225764","Sun Oct 27 12:08:32 +0000 2024","0","@Telkomsel sampe kapan ini buka instagram lemot terus tapi apk lain aman2 aja","1850509886897225764","","Telkomsel","in","","0","3","0","https://x.com/jangansukagituY/status/1850509886897225764","4325535854","jangansukagituY"
"1850477541229838796","Sun Oct 27 12:08:30 +0000 2024","0","@PappnyaMamm @PappnyaMamm Maaf ya bikin gak nyaman Kak Abu :( Coba kasih tau nomor HP lokasi detail tanggal kejadian serta Nomor Telkomsel lain yang berkendala sama via DM biar dibantuin internet lambatnya :) -Dero","1850509880467263527","","PappnyaMamm","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850509880467263527","255409050","Telkomsel"
"1850501495147364579","Sun Oct 27 11:35:11 +0000 2024","0"," serius nanya ada yg pernah dapet undi undi hepi telkomsel gak? kok d liat2 gak rame yaa misal yg dapet mobil atau motor gituu padahal tiap bulan d umumin undiannya.. atau minimal pamer d twitter https://t.co/UZ3p6vywQe","1850501495147364579","https://pbs.twimg.com/media/Ga5NTLXXgAAAobJ.jpg","","in","","0","0","1","https://x.com/convobase/status/1850501495147364579","3543482659","convobase"
"1850501399551115573","Sun Oct 27 11:34:48 +0000 2024","0","@Telkomsel halo admin. Boleh tanya kalau saya sudah beli paket roamax Malaysia di mytelkomsel cara mengaktfikan di negara tujuan bagaimana ya?","1850501399551115573","","Telkomsel","in","","0","1","0","https://x.com/AchmadAgha/status/1850501399551115573","995454218025648129","AchmadAgha"
"1850495849929007206","Sun Oct 27 11:34:38 +0000 2024","0","@_deadlockbreakr @_deadlockbreakr Maapin ya kalo sebelumnya udah bikin gak nyaman :( Biar dibantu pengecekan lebih lanjut boleh dong konfirmasi kembali ke DM biar dibantu lebih lanjut sama rahasia data lebih terjaga. Makasih :) -Dero","1850501356823675198","","_deadlockbreakr","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850501356823675198","255409050","Telkomsel"
"1850481789774799032","Sun Oct 27 11:34:38 +0000 2024","0","@iamspydearman @sherapic99 @iamspydearman Maaf ya Kak dibikin kesel sama jaringannya Secepatnya akan kami bantu pengecekan kendala jaringannya. Ditunggu interaksi selanjutnya di DM ya -Rai","1850501355812827444","","iamspydearman","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1850501355812827444","255409050","Telkomsel"
"1850500450484945174","Sun Oct 27 11:33:51 +0000 2024","0","@meguuminee cowo lu yg mane ini","1850501160463134829","","meguuminee","in","","0","0","0","https://x.com/comradeweebs/status/1850501160463134829","1407929900749574145","comradeweebs"
